qid,name,category,country,iso,lat,lon,year,year_approx,century,wikipedia,image,sitelinks,pageviews,fame_rank,url,image_by,image_licence
Q11630039,Yogaisan Castle,ruin,Japan,JP,35.703,138.598,1520,0,16th century,https://en.wikipedia.org/wiki/Y%C5%8Dgaiyama_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Mt.Yogai%20Kofu%20city.JPG?width=1280,4,1205,5199,https://thecastlemap.com/castles/yogaisan-castle/,さかおり (talk,CC BY-SA 3.0
Q11616119,Naegi Castle,castle,Japan,JP,35.51308,137.48526,1600,0,16th century,https://en.wikipedia.org/wiki/Naegi_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Observation%20deck%20of%20Naegi%20Castle%20s4.jpg?width=1280,4,3548,4130,https://thecastlemap.com/castles/naegi-castle/,Alpsdake,CC BY-SA 4.0
Q11521871,Sugiyama Castle,ruin,Japan,JP,36.06258,139.31214,,0,,https://en.wikipedia.org/wiki/Sugiyama_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Sugiyamajo_oteguchi.jpg?width=1280,4,965,5447,https://thecastlemap.com/castles/sugiyama-castle/,Phototogisu,CC BY-SA 4.0
Q11491132,Shinoridate,ruin,Japan,JP,41.76572,140.82239,,0,,https://en.wikipedia.org/wiki/Shinoridate,https://commons.wikimedia.org/wiki/Special:FilePath/Shinoritateato%20kuusatsu.jpg?width=1280,4,1402,4999,https://thecastlemap.com/castles/shinoridate/,函館市,CC BY 2.1 jp
Q10892157,Hachimanyama Castle,ruin,Japan,JP,35.14432,136.08229,1585,0,16th century,https://en.wikipedia.org/wiki/Hachimanyama_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Yahatahachimanjo09.jpg?width=1280,4,4995,3856,https://thecastlemap.com/castles/hachimanyama-castle/,投稿者が撮影,Public domain
Q11616557,Wakasa Oniga Castle,ruin,Japan,JP,35.33658,134.39822,1200,0,12th century,https://en.wikipedia.org/wiki/Wakasa_Oniga_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Wakasa%20Onigajo%2022.JPG?width=1280,4,1246,5156,https://thecastlemap.com/castles/wakasa-oniga-castle/,Reggaeman,CC BY-SA 3.0
Q11612142,Wakimoto Castle,ruin,Japan,JP,39.9025,139.88917,,0,,https://en.wikipedia.org/wiki/Wakimoto_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/%E8%84%87%E6%9C%AC%E5%9F%8E%E5%86%85%E9%A4%A8.JPG?width=1280,4,798,5665,https://thecastlemap.com/castles/wakimoto-castle/,小池 隆,CC BY 4.0
Q11641647,Twelve Garrisons of Southern Hokkaido,ruin,Japan,JP,41.68344,140.41169,,0,,https://en.wikipedia.org/wiki/Twelve_Garrisons_of_Southern_Hokkaido,https://commons.wikimedia.org/wiki/Special:FilePath/Dounan12.png?width=1280,4,2448,4434,https://thecastlemap.com/castles/twelve-garrisons-of-southern-hokkaido/,改変元：著作権・使用制限テンプレート参照 改変部分：アップロード者,CC BY-SA 3.0
Q5471049,Fort Delaware,fortress,United States,US,39.59,-75.57194,1859,0,19th century,https://en.wikipedia.org/wiki/Fort_Delaware,https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Delaware%20LOC%20384066pu.jpg?width=1280,4,2638,4383,https://thecastlemap.com/castles/fort-delaware/,"Michael Swanda, U.S. Army Corps of Enginers",Public domain
Q38279984,Mithymna Castle,castle,Greece,GR,39.3682,26.1775,,0,,https://el.wikipedia.org/wiki/%CE%9A%CE%AC%CF%83%CF%84%CF%81%CE%BF_%CE%9C%CE%BF%CE%BB%CF%8D%CE%B2%CE%BF%CF%85,https://commons.wikimedia.org/wiki/Special:FilePath/%CE%9B%CE%AD%CF%83%CE%B2%CE%BF%CF%82%20-%20%CE%9A%CE%AC%CF%83%CF%84%CF%81%CE%BF%20%CE%9C%CE%AE%CE%B8%CF%85%CE%BC%CE%BD%CE%B1%CF%82.jpg?width=1280,4,402,6368,https://thecastlemap.com/castles/mithymna-castle/,Nikos Laskaridis,CC BY-SA 4.0
Q439584,Altes Schloss Bümpliz,castle,Switzerland,CH,46.94416,7.39196,900,1,9th century,https://en.wikipedia.org/wiki/Altes_Schloss_B%C3%BCmpliz,https://commons.wikimedia.org/wiki/Special:FilePath/Altes%20Schloss%20B%C3%BCmpliz.jpg?width=1280,4,231,6819,https://thecastlemap.com/castles/old-castle-bumpliz/,Ghormon,CC BY-SA 4.0
Q225551,Auenstein Castle,castle,Switzerland,CH,47.4154,8.13977,1307,0,14th century,https://en.wikipedia.org/wiki/Auenstein_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Auenstein%20Schloss.jpg?width=1280,4,250,6758,https://thecastlemap.com/castles/auenstein-castle/,Voyager,CC BY-SA 3.0
Q241225,Nowy Dwór Castle in Wałbrzych,castle,Poland,PL,50.73433,16.29386,1400,0,14th century,https://de.wikipedia.org/wiki/Burg_Nowy_Dw%C3%B3r,https://commons.wikimedia.org/wiki/Special:FilePath/Ruiny%20zamku%20Nowy%20Dw%C3%B3r.jpg?width=1280,4,537,6071,https://thecastlemap.com/castles/nowy-dwor-castle-in-walbrzych/,ZeroJeden,CC BY-SA 3.0 pl
Q432903,Alt-Ems,ruin,Austria,AT,47.3635,9.69597,1200,0,12th century,https://de.wikipedia.org/wiki/Alt-Ems,https://commons.wikimedia.org/wiki/Special:FilePath/Ruine-Palas-Alt-Ems.jpg?width=1280,4,2549,4402,https://thecastlemap.com/castles/alt-ems/,Bauken77,CC BY-SA 3.0
Q480758,King's Castle,ruin,Israel,IL,33.025,35.25944,,0,,https://de.wikipedia.org/wiki/Castellum_Regis,https://commons.wikimedia.org/wiki/Special:FilePath/Miiliya-castle-38.jpg?width=1280,4,299,6614,https://thecastlemap.com/castles/king-s-castle/,Bukvoed,CC BY 3.0
Q550174,Kamienna Góra Castle,ruin,Poland,PL,50.79105,16.03681,1350,1,14th century,https://de.wikipedia.org/wiki/Schloss_Kreppelhof,https://commons.wikimedia.org/wiki/Special:FilePath/Schloss%20Kreppelhof%20Sammlung%20Duncker.jpg?width=1280,4,650,5872,https://thecastlemap.com/castles/kamienna-gora-castle/,"Theodor Albert (Magdeburg 1822-1867, Theodor Blätterbauer, Alexander Duncker (1…",Public domain
Q383059,St. Andreas Castle,castle,Switzerland,CH,47.17884,8.46626,,0,,https://en.wikipedia.org/wiki/St._Andreas_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Cham%20Schloss%20St.%20Andreas%202.jpg?width=1280,4,680,5820,https://thecastlemap.com/castles/st-andrew-s-castle-castle-complex-with-outbuildings-chapel-and-park/,Schulerst,CC BY-SA 3.0
Q186586,Zug Castle,castle,Switzerland,CH,47.1652,8.51671,1000,1,10th century,https://en.wikipedia.org/wiki/Zug_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Zug%20Burg%20Zug%206.jpg?width=1280,4,415,6336,https://thecastlemap.com/castles/zug-castle/,Schulerst,CC BY-SA 3.0
Q339236,Frohburg Castle,ruin,Switzerland,CH,47.37907,7.88991,1100,0,11th century,https://en.wikipedia.org/wiki/Frohburg_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Ruine%20Frohburg%20in%20Trimbach%203.jpg?width=1280,4,535,6081,https://thecastlemap.com/castles/frohburg-castle/,Minnou,CC BY-SA 3.0
Q254290,Nidau Castle,castle,Switzerland,CH,47.12778,7.24,1140,0,12th century,https://en.wikipedia.org/wiki/Nidau_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Schloss%20Nidau%20Schlosspark.jpg?width=1280,4,307,6597,https://thecastlemap.com/castles/nidau-castle/,Tankstellenidau,CC BY-SA 3.0
Q1012375,Hochjuvalt Castle,ruin,Switzerland,CH,46.77778,9.42083,1216,0,13th century,https://en.wikipedia.org/wiki/Hochjuvalt_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Hochjuvalt%20unten.jpg?width=1280,4,512,6134,https://thecastlemap.com/castles/hochjuvalt-castle/,upload by Adrian Michael,CC BY-SA 3.0
Q1012170,Alt-Haldenstein Castle,castle,Switzerland,CH,46.88046,9.52334,1050,1,11th century,https://en.wikipedia.org/wiki/Alt-Haldenstein_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Haldenstein%202011.jpg?width=1280,4,265,6714,https://thecastlemap.com/castles/alt-haldenstein-castle/,Adrian Michael,CC BY-SA 3.0
Q1014215,Tapiau castle,castle,Russia,RU,54.64496,21.07384,1265,0,13th century,https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%BC%D0%BE%D0%BA_%D0%A2%D0%B0%D0%BF%D0%B8%D0%B0%D1%83,https://commons.wikimedia.org/wiki/Special:FilePath/Tap6.jpg?width=1280,4,3112,4257,https://thecastlemap.com/castles/tapiau-castle/,Sendker,CC BY-SA 3.0
Q1408982,Surami Fortress,fortress,Georgia,GE,42.01664,43.56695,,0,,https://de.wikipedia.org/wiki/Festung_Surami,https://commons.wikimedia.org/wiki/Special:FilePath/Surami%20Fortress.JPG?width=1280,4,694,5807,https://thecastlemap.com/castles/surami-fortress/,Kober,Public domain
Q15110694,Citadelle Pillau,fortress,Russia,RU,54.64275,19.88726,1625,0,17th century,https://de.wikipedia.org/wiki/Festung_Pillau,https://commons.wikimedia.org/wiki/Special:FilePath/BaltiyskPillau%2005-2017%20img13%20citadel.jpg?width=1280,4,1984,4656,https://thecastlemap.com/castles/citadelle-pillau/,A.Savin,FAL
Q20580591,Uqimerioni Fortress,fortress,Georgia,GE,42.27734,42.70546,,0,,https://de.wikipedia.org/wiki/Ukimerioni,https://commons.wikimedia.org/wiki/Special:FilePath/Kutaisi%20Rioni%20da%20citeli%20xidi%20%284%29.JPG?width=1280,4,166,7006,https://thecastlemap.com/castles/uqimerioni-fortress/,Rusudan Beridze (user: Serafita),CC BY-SA 3.0
Q2067671,Fort Harssens,fortress,Netherlands,NL,52.96409,4.78158,,0,,https://en.wikipedia.org/wiki/Fort_Harssens,https://commons.wikimedia.org/wiki/Special:FilePath/Droge%20gracht.jpg?width=1280,4,301,6605,https://thecastlemap.com/castles/fort-harssens/,Zandcee,CC BY-SA 4.0
Q97855482,Fort Schanskop,fortress,South Africa,ZA,-25.7772,28.1846,1897,0,19th century,https://de.wikipedia.org/wiki/Fort_Schanskop,https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Schanskop%20TopView.jpg?width=1280,4,119,7145,https://thecastlemap.com/castles/fort-schanskop/,Theo V. Bresler,CC BY-SA 3.0
Q122851621,Fuerza de San José,fortress,Philippines,PH,12.94657,122.09598,1650,1,17th century,https://en.wikipedia.org/wiki/Fuerza_de_San_Jos%C3%A9,https://commons.wikimedia.org/wiki/Special:FilePath/Fuerza%20San%20Jose.JPG?width=1280,4,126,7123,https://thecastlemap.com/castles/fuerza-de-san-jose/,Joannerfabregas,CC BY-SA 3.0
Q2360734,Bouvigne Castle,castle,Netherlands,NL,51.5625,4.78333,1554,0,16th century,https://en.wikipedia.org/wiki/Bouvigne_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Breda%20Kasteel%20Bouvigne%202025-06-30-1.jpg?width=1280,4,635,5902,https://thecastlemap.com/castles/bouvigne-castle/,Renée Kools,CC BY 4.0
Q2134378,Kasteel de Essenburgh,castle,Netherlands,NL,52.35909,5.6981,,0,,https://de.wikipedia.org/wiki/Schloss_Essenburgh,https://commons.wikimedia.org/wiki/Special:FilePath/Hierden%20Essenburgh%20F.jpg?width=1280,4,297,6619,https://thecastlemap.com/castles/kasteel-de-essenburgh/,Wouter Hagens,CC BY-SA 3.0
Q2243832,Vaalsbroek Castle,castle,Netherlands,NL,50.7675,5.99528,,0,,https://de.wikipedia.org/wiki/Schloss_Vaalsbroek,https://commons.wikimedia.org/wiki/Special:FilePath/Kasteel%20Vaalsbroek.jpg?width=1280,4,419,6331,https://thecastlemap.com/castles/vaalsbroek-castle/,LoKiLeCh,CC BY 3.0
Q2690018,Limbricht Castle,castle,Netherlands,NL,51.01639,5.83889,,0,,https://de.wikipedia.org/wiki/Schloss_Limbricht,https://commons.wikimedia.org/wiki/Special:FilePath/Motte-castle%20Limbricht.jpg?width=1280,4,636,5900,https://thecastlemap.com/castles/limbricht-castle/,Bert,CC BY 2.0
Q2769348,Keppel Castle,castle,Netherlands,NL,51.99354,6.22714,1650,1,17th century,https://de.wikipedia.org/wiki/Schloss_Keppel,https://commons.wikimedia.org/wiki/Special:FilePath/Kasteel%20keppel%202007.jpg?width=1280,4,648,5875,https://thecastlemap.com/castles/keppel-castle/,Arch,Public domain
Q2243348,Schaesberg Castle,ruin,Netherlands,NL,50.89822,5.9973,,0,,https://de.wikipedia.org/wiki/Schloss_Schaesberg,https://commons.wikimedia.org/wiki/Special:FilePath/Kasteelschaesberg1.jpg?width=1280,4,663,5854,https://thecastlemap.com/castles/schaesberg-castle/,The original uploader was Redfish71 at Dutch Wikipedia,CC BY-SA 3.0
Q1735304,Elsloo Castle,castle,Netherlands,NL,50.9475,5.7575,,0,,https://de.wikipedia.org/wiki/Kasteel_Elsloo,https://commons.wikimedia.org/wiki/Special:FilePath/Kasteel%20Elsloo-2.JPG?width=1280,4,380,6407,https://thecastlemap.com/castles/elsloo-castle/,Romaine,CC0
Q1832947,Lemiers Castle,castle,Netherlands,NL,50.78946,5.9951,,0,,https://de.wikipedia.org/wiki/Schloss_Lemiers,https://commons.wikimedia.org/wiki/Special:FilePath/LEMIERS-004.JPG?width=1280,4,237,6800,https://thecastlemap.com/castles/lemiers-castle/,The original uploader was Pivos at Dutch Wikipedia. (Original text: Pivos),CC BY-SA 3.0
Q1699841,Strijthagen Castle,castle,Netherlands,NL,50.88472,6.03278,1750,1,18th century,https://de.wikipedia.org/wiki/Kasteel_Strijthagen,https://commons.wikimedia.org/wiki/Special:FilePath/Landgraaf-Kasteel%20Strijthagen-3.JPG?width=1280,4,338,6501,https://thecastlemap.com/castles/strijthagen-castle/,Romaine,CC0
Q1669881,Neuborg Castle,castle,Netherlands,NL,50.80806,5.88222,,0,,https://de.wikipedia.org/wiki/Schloss_Neuburg_(Limburg),https://commons.wikimedia.org/wiki/Special:FilePath/Neubourg-004.jpg?width=1280,4,877,5546,https://thecastlemap.com/castles/neuborg-castle/,Pivos at Dutch Wikipedia Later version(s) were uploaded by Erik Baas at nl.wiki…,CC BY-SA 3.0
Q2862994,Kasteel Groeneveld (Baarn),castle,Netherlands,NL,52.21833,5.255,,0,,https://de.wikipedia.org/wiki/Schloss_Groeneveld,https://commons.wikimedia.org/wiki/Special:FilePath/Kasteel%20groeneveld.JPG?width=1280,4,1169,5245,https://thecastlemap.com/castles/kasteel-groeneveld-baarn/,P.J.L Laurens,CC BY 2.5
Q3388317,Citadel of Homs,ruin,Syria,SY,34.7238,36.7144,,0,,https://en.wikipedia.org/wiki/Citadel_of_Homs,https://commons.wikimedia.org/wiki/Special:FilePath/Homs_Citadel_1272.jpg?width=1280,4,448,6256,https://thecastlemap.com/castles/citadel-of-homs/,,
Q42616266,Kohneh Castle (Zendeh Jan),castle,Iran,IR,35.25,58.4136,,0,,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Kohneh_Zendeh_Jan,https://commons.wikimedia.org/wiki/Special:FilePath/Kohneh%20Castle2021-07-18.jpg?width=1280,4,74,7291,https://thecastlemap.com/castles/kohneh-castle-zendeh-jan/,POS78,CC BY-SA 4.0
Q2202724,Castle Born,castle,Netherlands,NL,51.03111,5.81139,,0,,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Born_(Pays-Bas),https://commons.wikimedia.org/wiki/Special:FilePath/Kasteel%20Born%2C%20ru%C3%AFne.JPG?width=1280,4,428,6310,https://thecastlemap.com/castles/castle-born/,Pivos,CC BY-SA 3.0
Q133248602,Seraglio of Baabda,castle,Lebanon,LB,33.83492,35.54186,,0,,https://en.wikipedia.org/wiki/Seraglio_of_Baabda,https://commons.wikimedia.org/wiki/Special:FilePath/Baabda%20Serail%20late%2019th%20century%20cropped.jpg?width=1280,4,242,6782,https://thecastlemap.com/castles/seraglio-of-baabda/,"Unknown, late 19th-century photographs",Public domain
Q1868780,Cranendonck Castle,castle,Netherlands,NL,51.3043,5.58972,1850,1,19th century,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Cranendonck,https://commons.wikimedia.org/wiki/Special:FilePath/Vrije%20heerlijkheid%20van%20Kranendonk%20-%20Kasteelru%C3%AFne%20-%20Prospectus%20ruinarum%20famosi%20castelli%20Cranendonck.jpg?width=1280,4,176,6979,https://thecastlemap.com/castles/cranendonck-castle/,"Unknown authorUnknown author ""... us Lansé fecit I van Croes delineavit""",Public domain
Q2968609,Zamok Borki,ruin,Russia,RU,52.1547,38.0903,1902,0,20th century,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Borki,https://commons.wikimedia.org/wiki/Special:FilePath/Country%20residence%20Sheremetevy%20in%20Borky%20Lipetsk%20Oblast%202k9%203.jpg?width=1280,4,577,5985,https://thecastlemap.com/castles/zamok-borki/,Skazochnik97,Public domain
Q6961695,Namhae Japanese Castle,castle,South Korea,KR,34.84864,127.91128,,0,,https://en.wikipedia.org/wiki/Namhae_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Namhae%20Waesong.JPG?width=1280,4,166,7004,https://thecastlemap.com/castles/namhae-japanese-castle/,Ccmpg,Public domain
Q10283622,Maputo Fortress,fortress,Mozambique,MZ,-25.97493,32.57066,,0,,https://en.wikipedia.org/wiki/Fort_Nossa_Senhora_da_Concei%C3%A7%C3%A3o_de_Louren%C3%A7o_Marques,https://commons.wikimedia.org/wiki/Special:FilePath/Fortaleza%20Maputo-2.jpg?width=1280,4,557,6029,https://thecastlemap.com/castles/maputo-fortress/,Fortaleza_Maputo.jpg: Emilio from Germany/Chile derivative work: JotaCartas,CC BY-SA 2.0
Q10283617,Moti Daman Fort,fortress,India,IN,20.40772,72.83314,,0,,https://fr.wikipedia.org/wiki/Forteresse_de_Daman,https://commons.wikimedia.org/wiki/Special:FilePath/Daman%20MotiDaman%20Fort.JPG?width=1280,4,254,6748,https://thecastlemap.com/castles/moti-daman-fort/,Pradeep717,CC BY-SA 3.0
Q42762884,Bordj el Kebir,fortress,Tunisia,TN,35.50526,11.07631,1550,1,16th century,https://fr.wikipedia.org/wiki/Borj_El_Kebir_(Mahdia),https://commons.wikimedia.org/wiki/Special:FilePath/CourInterieureBorjElKebirMahdia.JPG?width=1280,4,197,6928,https://thecastlemap.com/castles/bordj-el-kebir/,Citizen59,CC BY-SA 3.0
Q2866483,Wierickerschans,castle,Netherlands,NL,52.08167,4.78333,1673,0,17th century,https://en.wikipedia.org/wiki/Wierickerschans,https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Wierickerschans%20landschap%20klein.jpg?width=1280,4,405,6360,https://thecastlemap.com/castles/wierickerschans/,Erfgoedhuis Zuid-Holland,CC BY 3.0
Q1895608,Heeze Castle,castle,Netherlands,NL,51.38111,5.5875,1665,0,17th century,https://en.wikipedia.org/wiki/Heeze_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Heeze001.JPG?width=1280,4,817,5640,https://thecastlemap.com/castles/heeze-castle/,Pivos at Dutch Wikipedia (Original text: Pivos),CC BY-SA 3.0
Q1862696,Nijenborgh Castle,castle,Netherlands,NL,51.25638,5.70883,1450,1,15th century,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Nijenborgh,https://commons.wikimedia.org/wiki/Special:FilePath/Nijenborgh%20prent.jpg?width=1280,4,380,6408,https://thecastlemap.com/castles/nijenborgh-castle/,Sirano at Dutch Wikipedia,Public domain
Q2293749,Exaten Castle,castle,Netherlands,NL,51.2163,5.8929,1550,1,16th century,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_d%27Exaten,https://commons.wikimedia.org/wiki/Special:FilePath/Overzicht%20van%20de%20binnenzijde%20van%20een%20vleugel%20van%20het%20complex%20met%20dakkapellen%20en%20een%20torentje%20met%20klok%20-%20Baexem%20-%2020406472%20-%20RCE.jpg?width=1280,4,139,7076,https://thecastlemap.com/castles/exaten-castle/,Loek Tangel,CC BY-SA 4.0
Q3514531,Castle Millen,ruin,Netherlands,NL,51.02493,5.87536,1350,1,14th century,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Millen,https://commons.wikimedia.org/wiki/Special:FilePath/Kasteel%20Millen.jpg?width=1280,4,244,6776,https://thecastlemap.com/castles/castle-millen/,Gouwenaar,Public domain
Q2731452,Dussen Castle,castle,Netherlands,NL,51.73389,4.96944,1156,0,12th century,https://en.wikipedia.org/wiki/Dussen_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/20070705Kasteel%20Dussen.jpg?width=1280,4,432,6293,https://thecastlemap.com/castles/dussen-castle/,Ivory,Public domain
Q2157032,Kasteel te Culemborg,ruin,Netherlands,NL,51.95989,5.22551,,0,,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Culemborg,https://commons.wikimedia.org/wiki/Special:FilePath/Culemborg%201750.png?width=1280,4,215,6867,https://thecastlemap.com/castles/kasteel-te-culemborg/,"Cornet, Jacobus Ludovicus, original Jan de Beijer",Public domain
Q2414081,Kasteel IJsselstein,castle,Netherlands,NL,52.02089,5.04232,,0,,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_d%27IJsselstein,https://commons.wikimedia.org/wiki/Special:FilePath/IJsselstein-Beijer.jpg?width=1280,4,276,6677,https://thecastlemap.com/castles/kasteel-ijsselstein/,Jan de Beijer,Public domain
Q17438202,Kasteel Endegeest,castle,Netherlands,NL,52.17247,4.46318,1400,0,14th century,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_d%27Endegeest,https://commons.wikimedia.org/wiki/Special:FilePath/Oegstgeest%20Endegeest.jpg?width=1280,4,761,5709,https://thecastlemap.com/castles/kasteel-endegeest/,Arch,Public domain
Q6008450,Amasra Castle,castle,Turkey,TR,41.74972,32.38667,,0,,https://en.wikipedia.org/wiki/Amasra_Fortress,https://commons.wikimedia.org/wiki/Special:FilePath/Amasra%20193.JPG?width=1280,4,613,5935,https://thecastlemap.com/castles/amasra-castle/,Vikiçizer,CC BY-SA 4.0
Q8072877,Ziwiyeh Castle,castle,Iran,IR,36.27383,46.68869,1946,0,20th century,https://en.wikipedia.org/wiki/Ziwiyeh_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/%D8%AA%D9%BE%D9%87%20%D8%A8%D8%A7%D8%B3%D8%AA%D8%A7%D9%86%DB%8C%20%D8%B2%DB%8C%D9%88%DB%8C%D9%87%20%D8%AF%D8%B1%20%D8%B4%D8%A8.jpg?width=1280,4,1952,4668,https://thecastlemap.com/castles/ziwiyeh-castle/,Anvarghaderi,CC BY-SA 4.0
Q21523967,Akçakoca Castle,castle,Turkey,TR,41.0861,31.0928,1204,0,13th century,https://en.wikipedia.org/wiki/Ak%C3%A7akoca_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Ak%C3%A7akoca%20Ceneviz%20Kalesi%20mesire%20yeri.jpeg?width=1280,4,516,6125,https://thecastlemap.com/castles/akcakoca-castle/,Acar54,CC BY 2.5
Q12081224,Baturyn Fortress,fortress,Ukraine,UA,51.34262,32.88688,,0,,https://it.wikipedia.org/wiki/Cittadella_della_fortezza_di_Baturyn,https://commons.wikimedia.org/wiki/Special:FilePath/%D0%A6%D0%B8%D1%82%D0%B0%D0%B4%D0%B5%D0%BB%D1%8C%20%D0%BF%D0%B0%D0%BD%D0%BE%D1%80%D0%B0%D0%BC%D0%B0.jpg?width=1280,4,338,6502,https://thecastlemap.com/castles/baturyn-fortress/,Сергій Одрібець,CC BY-SA 4.0
Q18768074,Vaeshartelt Castle,castle,Netherlands,NL,50.87932,5.72588,1739,0,18th century,https://it.wikipedia.org/wiki/Castello_di_Vaeshartelt,https://commons.wikimedia.org/wiki/Special:FilePath/Vaeshartelt%20%288%29.JPG?width=1280,4,763,5704,https://thecastlemap.com/castles/vaeshartelt-castle/,Kasteelbeer,CC BY-SA 3.0 nl
Q2056066,Zuylestein Castle,castle,Netherlands,NL,52.00083,5.4425,1536,0,16th century,https://en.wikipedia.org/wiki/Zuylestein_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Zuylenstein%201650.jpg?width=1280,4,412,6344,https://thecastlemap.com/castles/zuylestein-castle/,Unknown authorUnknown author,Public domain
Q2593212,Kasteel Renswoude,castle,Netherlands,NL,52.07064,5.5446,1350,1,14th century,https://it.wikipedia.org/wiki/Castello_di_Renswoude,https://commons.wikimedia.org/wiki/Special:FilePath/Renswoude%20%285%29.JPG?width=1280,4,383,6403,https://thecastlemap.com/castles/kasteel-renswoude/,Kasteelbeer,CC BY-SA 3.0 nl
Q4073373,Achipse Fortress,ruin,Russia,RU,43.68243,40.27592,,0,,https://es.wikipedia.org/wiki/Fortaleza_de_Achips%C3%A9,https://commons.wikimedia.org/wiki/Special:FilePath/Achipse.JPG?width=1280,4,174,6985,https://thecastlemap.com/castles/achipse-fortress/,Dmitry Grishin,CC BY 3.0
